DT_35007_N044	1280	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N044,2024,시도별 성별 흡연 관련 문항,834,명,350,By gender,두갑 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,00205,Person,By province,계,,시도별 성별 흡연 관련 문항,시도별,문진결과별,Female
DT_35007_N0440	1415	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N0440,2024,시도별 성별 검진대상 전자흡연 관련 문진결과,217,명,350,By gender,두갑 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,00406,Person,By province,계,,시도별 성별 전자흡연 관련 문항,시도별,문진결과별,Female
DT_35007_N045	926	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N045,2024,연령별 성별 흡연 관련 문항,2,명,350,두갑 이상,여자,A,2026-01-09,001,016,003,성별,00205,Person,85세 이상,연령별 성별 흡연 관련 문항,연령별,문진결과별
DT_35007_N0450	1014	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N0450,2024,연령별 성별 검진대상 흡연관련 문진결과,0,명,350,두갑 이상,여자,A,2026-01-09,001,016,003,성별,00406,Person,85세 이상,연령별 성별 전자흡연 관련 문항,연령별,문진결과별
DT_35007_N046	1329	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N046,2017,시도별 성별 검진대상 음주관련 문진결과,145204,명,350,10잔 이상,여자,A,2019-01-15,001,15350AC400Z1,003,성별,00205,Person,계,시도별 성별 음주 관련 문항,시도별,문진결과별
DT_35007_N0460	701	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N0460,2024,시도별 성별 음주 관련 문항,3839915,명,350,By gender,술을 마시지 않는다,여자,A,2026-01-09,001,15350AC400Z1,003,성별,00108,Person,By province,계,,시도별 성별 음주 관련 문항,시도별,문진결과별,Female
DT_35007_N047	1172	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N047,2017,연령별 성별 검진대상 음주관련 문진결과,5,명,350,10잔 이상,여자,A,2019-01-15,001,016,003,성별,00205,Person,85세 이상,연령별 성별 음주 관련 문항,연령별,문진결과별
DT_35007_N0470	549	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N0470,2024,연령별 성별 검진대상 음주관련 문진결과,60436,명,350,술을 마시지 않는다,여자,A,2026-01-09,001,016,003,성별,00108,Person,85세 이상,연령별 성별 음주 관련 문항,연령별,문진결과별
DT_35007_N048	2723	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N048,2017,시도별 성별 신체활동(운동) 관련 문항,2556,명,350,6,여자,A,2019-01-15,001,15350AC400I1,003,성별,00208,Person,강원,시도별 성별 신체활동(운동) 관련 문항,시도별,문진결과별
DT_35007_N0480	3030	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N0480,2024,시도별 성별 검진대상 신체활동(운동) 관련 문진결과,77382,명,350,By gender,7,여자,A,2026-01-09,001,15350AC400Z1,003,성별,00309,Person,By province,계,,시도별 성별 신체활동(운동) 관련 문항,시도별,문진결과별,Female
DT_35007_N049	2404	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N049,2017,연령별 성별 신체활동(운동) 관련 문항,3758,명,350,7,여자,A,2019-01-15,001,016,003,성별,00309,Person,85세 이상,연령별 성별 신체활동(운동) 관련 문항,연령별,문진결과별
DT_35007_N0490	2249	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N0490,2024,연령별 성별 검진대상 신체활동(운동) 관련 문진결과,430,명,350,7,여자,A,2026-01-09,001,016,003,성별,00309,Person,85세 이상,연령별 성별 신체활동(운동) 관련 문항,연령별,문진결과별
DT_35007_N050	7559	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N050,2024,시도별 성별 암 검진 공통사항(검사 경험 유무 및 검사 시기),2169827,명,350,By gender,1년보다 오래전에,여자,A,2026-01-09,001,15350AC400Z1,003,성별,0050105,Person,By province,계,,시도별 성별 암 검진 공통사항(검사 경험 유무 및 검사 시기),시도별,문진결과별,Female
DT_35007_N051	4298	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N051,2024,연령별 성별 암 검진 공통사항(검사 경험 유무 및 검사 시기),11442,명,350,1년보다 오래전에,여자,A,2026-01-09,001,A02,003,성별,0050105,In person,25 ~ 29세,연령별 성별 암 검진 공통사항(검사 경험 유무 및 검사 시기),연령별,문진결과별
DT_35007_N052	4147	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N052,2024,시도별 성별 위암 대장암 간암 폐암 관련 문항,7789098,명,350,By gender,없음,여자,A,2026-01-09,001,15350AC400Z1,003,성별,00407,In person,By province,계,,시도별 성별 위암 대장암 간암 폐암 관련 문항,시도별,문진결과별,Female
DT_35007_N053	2868	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N053,2024,연령별 성별 위암 대장암 간암 폐암 관련 문항,279107,명,350,없음,여자,A,2026-01-09,001,A02,003,성별,00407,In person,25 ~ 29세,연령별 성별 위암 대장암 간암 폐암 관련 문항,연령별,문진결과별
DT_35007_N054	1428	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM	DT_35007_N054,2024,시도별 유방암 자궁경부암 관련 문항,247103,명,350,모르겠음,A,2026-01-09,001,15350AC400Z1,00605,문진결과별,In person,By province,계,,시도별 유방암 자궁경부암 관련 문항,시도별
DT_35007_N055	1013	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM	DT_35007_N055,2024,연령별 유방암 자궁경부암 관련 문항,9455,명,350,모르겠음,A,2026-01-09,001,A02,00605,문진결과별,In person,25 ~ 29세,연령별 유방암 자궁경부암 관련 문항,연령별
DT_35007_N056	865	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N056,2024,시도별 체질량 분포 현황,17053,명,350,By gender,비만3단계(BMI 40.0 이상),여자,A,2026-01-09,001,15350AC400Z1,003,성별,006,In person,By province,계,,시도별 체질량 분포 현황,시도별,체질량구간별,Female
DT_35007_N057	627	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N057,2024,연령별 체질량 분포 현황,14,명,350,비만3단계(BMI 40.0 이상),여자,A,2026-01-09,001,016,003,성별,006,In person,85세 이상,연령별 체질량 분포 현황,연령별,체질량구간별
DT_35007_N058	1355	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N058,2024,시도별 허리둘레 분포 현황,31607,명,350,By gender,110cm 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,010,In person,By province,계,,시도별 허리둘레 분포 현황,시도별,허리둘레별,Female
DT_35007_N059	969	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N059,2024,연령별 허리둘레 분포 현황,217,명,350,110cm 이상,여자,A,2026-01-09,001,016,003,성별,010,In person,85세 이상,연령별 허리둘레 분포 현황,연령별,허리둘레별
DT_35007_N060	1155	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N060,2024,시도별 이완기혈압 분포 현황,3966,명,350,By gender,120mmHg 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,008,In person,By province,계,,시도별 이완기혈압 분포 현황,시도별,이완기혈압구간별,Female
DT_35007_N061	838	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N061,2024,연령별 이완기혈압 분포 현황,40,명,350,120mmHg 이상,여자,A,2026-01-09,001,016,003,성별,008,In person,85세 이상,연령별 이완기혈압 분포 현황,연령별,이완기혈압구간별
DT_35007_N062	1449	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N062,2024,시도별 수축기혈압 분포 현황,14850,명,350,By gender,180mmHg 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,010,In person,By province,계,,시도별 수축기혈압 분포 현황,시도별,수축기혈압구간별,Female
DT_35007_N063	1052	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N063,2024,연령별 수축기혈압 분포 현황,674,명,350,180mmHg 이상,여자,A,2026-01-09,001,016,003,성별,010,In person,85세 이상,연령별 수축기혈압 분포 현황,연령별,수축기혈압구간별
DT_35007_N064	917	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N064,2024,시도별 요단백 분포 현황,3438,명,350,By gender,+4,여자,A,2026-01-09,001,15350AC400Z1,003,성별,007,In person,By province,계,,시도별 요단백 분포 현황,시도별,요단백구간별,Female
DT_35007_N065	650	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N065,2024,연령별 요단백 분포 현황,93,명,350,+4,여자,A,2026-01-09,001,016,003,성별,007,In person,85세 이상,연령별 요단백 분포 현황,연령별,요단백구간별
DT_35007_N066	1499	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N066,2024,시도별 혈색소 분포 현황,11808,명,350,By gender,16.6g/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,011,In person,By province,계,,시도별 혈색소 분포 현황,시도별,혈색소구간별,Female
DT_35007_N067	1074	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N067,2024,연령별 혈색소 분포 현황,61,명,350,16.6g/dL 이상,여자,A,2026-01-09,001,016,003,성별,011,In person,85세 이상,연령별 혈색소 분포 현황,연령별,혈색소구간별
DT_35007_N068	1265	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N068,2024,시도별 공복혈당 분포 현황,45171,명,350,By gender,200mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,009,In person,By province,계,,시도별 공복혈당 분포 현황,시도별,공복혈당구간별,Female
DT_35007_N069	913	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N069,2024,연령별 공복혈당 분포 현황,967,명,350,200mg/dL 이상,여자,A,2026-01-09,001,016,003,성별,009,In person,85세 이상,연령별 공복혈당 분포 현황,연령별,공복혈당구간별
DT_35007_N070	1501	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N070,2024,시도별 총콜레스테롤 분포 현황,102397,명,350,By gender,280mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,010,In person,By province,계,,시도별 총콜레스테롤 분포 현황,시도별,총콜레스테롤구간별,Female
DT_35007_N071	1095	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N071,2024,연령별 총콜레스테롤 분포 현황,246,명,350,280mg/dL 이상,여자,A,2026-01-09,001,016,003,성별,010,In person,85세 이상,연령별 총콜레스테롤 분포 현황,연령별,총콜레스테롤구간별
DT_35007_N072	1343	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N072,2024,시도별 HDL콜레스테롤 분포 현황,139988,명,350,By gender,90mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,009,In person,By province,계,,시도별 HDL콜레스테롤 분포 현황,시도별,HDL콜레스테롤구간별,Female
DT_35007_N073	981	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N073,2024,연령별 HDL콜레스테롤 분포 현황,316,명,350,90mg/dL 이상,여자,A,2026-01-09,001,016,003,성별,009,In person,85세 이상,연령별 HDL콜레스테롤 분포 현황,연령별,HDL콜레스테롤구간별
DT_35007_N074	1434	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N074,2024,시도별 트리글리세라이드 분포 현황,7100,명,350,By gender,500mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,009,In person,By province,계,,시도별 트리글리세라이드 분포 현황,시도별,트리글리세라이드구간별,Female
DT_35007_N075	1062	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N075,2024,연령별 트리글리세라이드 분포 현황,55,명,350,500mg/dL 이상,여자,A,2026-01-09,001,016,003,성별,009,In person,85세 이상,연령별 트리글리세라이드 분포 현황,연령별,트리글리세라이드구간별
DT_35007_N076	1049	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N076,2024,시도별 LDL콜레스테롤 분포 현황,93081,명,350,By gender,190mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,007,In person,By province,계,,시도별 LDL콜레스테롤 분포 현황,시도별,LDL콜레스테롤구간별,Female
DT_35007_N077	767	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N077,2024,연령별 LDL콜레스테롤 분포 현황,245,명,350,190mg/dL 이상,여자,A,2026-01-09,001,016,003,성별,007,In person,85세 이상,연령별 LDL콜레스테롤 분포 현황,연령별,LDL콜레스테롤구간별
DT_35007_N078	1392	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N078,2024,시도별 혈청크레아티닌 분포 현황,11715,명,350,By gender,2.1mg/dL 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,010,In person,By province,계,,시도별 혈청크레아티닌 분포 현황,시도별,혈청크레아티닌구간별,Female
DT_35007_N079	1021	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N079,2024,연령별 혈청크레아티닌 분포 현황,2173256,명,350,계,합계,A,2026-01-09,001,009,001,성별,001,In person,50 ~ 54세,연령별 혈청크레아티닌 분포 현황,연령별,혈청크레아티닌구간별
DT_35007_N080	1340	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N080,2024,시도별 AST(SGOT) 분포 현황,36696,명,350,By gender,101U/L 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,010,In person,By province,계,,시도별 AST(SGOT) 분포 현황,시도별,AST(SGOT)구간별,Female
DT_35007_N081	955	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N081,2024,연령별 AST(SGOT) 분포 현황,209,명,350,101U/L 이상,여자,A,2026-01-09,001,016,003,성별,010,In person,85세 이상,연령별 AST(SGOT) 분포 현황,연령별,AST(SGOT)구간별
DT_35007_N082	1474	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N082,2024,시도별 ALT(SGPT) 분포 현황,49270,명,350,By gender,101U/L 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,011,In person,By province,계,,시도별 ALT(SGPT) 분포 현황,시도별,ALT(SGPT)구간별,Female
DT_35007_N083	1051	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_NM,TBL_NM,C1_OBJ_NM,C3_OBJ_NM	DT_35007_N083,2024,연령별 ALT(SGPT) 분포 현황,172,명,350,101U/L 이상,여자,A,2026-01-09,001,016,003,성별,011,In person,85세 이상,연령별 ALT(SGPT) 분포 현황,연령별,ALT(SGPT)구간별
DT_35007_N084	1325	TBL_ID,PRD_DE,ITM_NM,DT,UNIT_NM,ORG_ID,C2_OBJ_NM_ENG,C3_NM,C2_NM,PRD_SE,LST_CHN_DE,ITM_ID,C1,C2,C2_OBJ_NM,C3,UNIT_NM_ENG,C1_OBJ_NM_ENG,C1_NM,C1_NM_ENG,TBL_NM,C1_OBJ_NM,C3_OBJ_NM,C2_NM_ENG	DT_35007_N084,2024,시도별 감마지티피(γ-GTP) 분포 현황,129862,명,350,By gender,100U/L 이상,여자,A,2026-01-09,001,15350AC400Z1,003,성별,009,In person,By province,계,,시도별 감마지티피(γ-GTP) 분포 현황,시도별,γ-GTP구간별,Female
